MeasureTime,Fan-1,Fan-2,T-inside,T_fan_input,T-outside,Front_fan_pipe,T-soil-surface,T-soil-deep,Radiation-outside,Radiation-inside,SunRay/100,Temperature difference,Conduction HeatLoss,Solar Power
1/4/2023 3:15,-2.8,25.5,-2.7,-3.4,-29.6,0.2,-0.8,1.8,1.47,1.34,0.0134,-26.9,-1447.190865,67
1/4/2023 3:16,-2.86,27.7,-2.7,-3.4,-29.7,0.2,-0.8,1.8,1.37,1.44,0.0144,-27,-1452.570757,72
1/4/2023 3:17,-3.53,22.7,-2.7,-3.4,-29.8,0.2,-0.8,1.8,1.47,1.44,0.0144,-27.1,-1457.950649,72
1/4/2023 3:18,-2,27,-2.7,-3.4,-29.7,0.2,-0.8,1.8,1.47,1.34,0.0134,-27,-1452.570757,67
1/4/2023 3:19,-2.33,18.8,-2.7,-3.4,-30.1,0.2,-0.8,1.8,1.47,1.44,0.0144,-27.4,-1474.090324,72
1/4/2023 3:20,-2.66,24.1,-2.7,-3.4,-30.2,0.2,-0.8,1.8,1.37,1.34,0.0134,-27.5,-1479.470215,67
1/4/2023 3:21,-2.33,23.7,-2.7,-3.4,-29.7,0.2,-0.8,1.8,1.47,1.44,0.0144,-27,-1452.570757,72
1/4/2023 3:22,-4.99,26.5,-2.7,-3.4,-29.8,0.2,-0.8,1.8,1.37,1.34,0.0134,-27.1,-1457.950649,67
1/4/2023 3:23,-4.33,28.7,-2.7,-3.4,-29.7,0.2,-0.8,1.8,1.37,1.44,0.0144,-27,-1452.570757,72
1/4/2023 3:24,-1.93,13.5,-2.8,-3.3,-29.9,0.2,-0.8,1.8,1.37,1.44,0.0144,-27.1,-1457.950649,72
1/4/2023 3:25,-2.13,27.8,-2.7,-3.3,-29.8,0.2,-0.8,1.8,1.47,1.34,0.0134,-27.1,-1457.950649,67
1/4/2023 3:26,-3.2,25,-2.7,-3.3,-29.7,0.2,-0.8,1.8,1.37,1.34,0.0134,-27,-1452.570757,67
1/4/2023 3:27,-2,25.1,-2.7,-3.5,-30,0.1,-0.9,1.7,1.47,1.44,0.0144,-27.3,-1468.710432,72
1/4/2023 3:28,-1.66,14.5,-2.8,-3.4,-30.1,0.1,-0.9,1.7,1.37,1.44,0.0144,-27.3,-1468.710432,72
1/4/2023 3:29,-4.13,25.9,-2.8,-3.5,-30.1,0.1,-0.9,1.7,1.47,1.44,0.0144,-27.3,-1468.710432,72
1/4/2023 3:30,-4.99,26.5,-2.7,-3.5,-30.5,0.1,-0.9,1.7,1.47,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 3:31,-3.53,23,-2.7,-3.5,-30.7,0.1,-0.9,1.8,1.37,1.34,0.0134,-28,-1506.369674,67
1/4/2023 3:32,-2.46,28.9,-2.8,-3.5,-31,0.1,-0.9,1.7,1.37,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 3:33,-3.73,13.2,-2.7,-3.5,-31,0.1,-0.9,1.7,1.47,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 3:34,-4.99,24.5,-2.8,-3.5,-30.9,0.2,-0.9,1.7,1.47,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 3:35,-2.6,26.1,-2.7,-3.5,-30.8,0.2,-0.9,1.7,1.47,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 3:36,-2.6,20.5,-2.8,-3.5,-30.9,0.2,-0.9,1.8,1.37,1.44,0.0144,-28.1,-1511.749566,72
1/4/2023 3:37,-4.26,26.4,-2.8,-3.4,-31.1,0.2,-0.9,1.7,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 3:38,-3,16,-2.8,-3.5,-31,0.2,-0.9,1.8,1.47,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 3:39,-3.4,20.4,-2.8,-3.5,-30.9,0.1,-0.9,1.8,1.37,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 3:40,-2.2,18.4,-2.9,-3.5,-30.9,0.1,-0.9,1.8,1.37,1.44,0.0144,-28,-1506.369674,72
1/4/2023 3:41,-4.46,23.1,-2.7,-3.5,-31.2,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.5,-1533.269132,67
1/4/2023 3:42,-3.6,20.7,-2.7,-3.5,-31.1,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.4,-1527.889241,67
1/4/2023 3:43,-2.6,24.9,-2.7,-3.5,-31.1,0.1,-0.9,1.8,1.37,1.44,0.0144,-28.4,-1527.889241,72
1/4/2023 3:44,-3.33,24.1,-2.8,-3.5,-30.9,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 3:45,-3.06,18.9,-2.7,-3.5,-31.7,0.2,-0.9,1.8,1.47,1.44,0.0144,-29,-1560.168591,72
1/4/2023 3:46,-2.46,24.1,-2.8,-3.5,-31.4,0.2,-0.9,1.8,1.37,1.44,0.0144,-28.6,-1538.649024,72
1/4/2023 3:47,-3.4,26.9,-2.8,-3.5,-31.2,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.4,-1527.889241,67
1/4/2023 3:48,-3.73,26.3,-2.7,-3.5,-31.1,0.2,-0.9,1.8,1.37,1.44,0.0144,-28.4,-1527.889241,72
1/4/2023 3:49,-2.86,21.6,-2.8,-3.5,-30.9,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 3:50,-3.26,25.9,-2.8,-3.4,-30.9,0.2,-0.9,1.8,1.37,1.44,0.0144,-28.1,-1511.749566,72
1/4/2023 3:51,-2.8,22,-2.8,-3.5,-30.6,0.2,-0.9,1.8,1.37,1.44,0.0144,-27.8,-1495.609891,72
1/4/2023 3:52,-4.26,27.8,-2.7,-3.5,-30.6,0.2,-0.9,1.8,1.37,1.34,0.0134,-27.9,-1500.989782,67
1/4/2023 3:53,-3.93,16.4,-2.7,-3.5,-30.5,0.2,-0.9,1.8,1.37,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 3:54,-1.93,24.7,-2.7,-3.5,-30.8,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 3:55,-4.93,23.6,-2.8,-3.4,-30.8,0.2,-0.9,1.8,1.47,1.34,0.0134,-28,-1506.369674,67
1/4/2023 3:56,-3.73,15.6,-2.8,-3.4,-30.8,0.2,-0.9,1.8,1.37,1.34,0.0134,-28,-1506.369674,67
1/4/2023 3:57,-2.66,31.8,-2.8,-3.4,-30.8,0.2,-0.9,1.8,1.37,1.44,0.0144,-28,-1506.369674,72
1/4/2023 3:58,-2.86,30,-2.8,-3.5,-31.1,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 3:59,-2.73,23.9,-2.8,-3.4,-31.1,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 4:00,-1.6,24.2,-2.8,-3.5,-31,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 4:01,-2.8,26.1,-2.7,-3.5,-31,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 4:02,-1.73,22.5,-2.8,-3.5,-31.4,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.6,-1538.649024,67
1/4/2023 4:03,-4.66,24.8,-2.8,-3.4,-31.4,0.2,-0.9,1.8,1.47,1.34,0.0134,-28.6,-1538.649024,67
1/4/2023 4:04,-3.73,23.1,-2.8,-3.4,-31.4,0.2,-0.9,1.8,1.47,1.34,0.0134,-28.6,-1538.649024,67
1/4/2023 4:05,-4.39,27.7,-2.8,-3.5,-31.3,0.2,-0.9,1.8,1.37,1.44,0.0144,-28.5,-1533.269132,72
1/4/2023 4:06,-1.93,25.8,-2.8,-3.5,-31.1,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 4:07,-3.4,26,-2.8,-3.5,-30.9,0.1,-0.9,1.8,1.47,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 4:08,-2.8,22,-2.8,-3.5,-30.8,0.2,-0.9,1.8,1.37,1.34,0.0134,-28,-1506.369674,67
1/4/2023 4:09,-1.8,25.7,-2.9,-3.5,-30.8,0.2,-0.9,1.8,1.47,1.34,0.0134,-27.9,-1500.989782,67
1/4/2023 4:10,-3.33,14.1,-2.8,-3.5,-31,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 4:11,-4.53,23.4,-2.8,-3.5,-31,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 4:12,-3.26,13.4,-2.8,-3.5,-31,0.2,-0.9,1.8,1.37,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 4:13,-2.26,17.3,-2.8,-3.5,-30.7,0.2,-0.9,1.8,1.37,1.34,0.0134,-27.9,-1500.989782,67
1/4/2023 4:14,-2.13,16.2,-2.8,-3.5,-30.9,0.2,-0.9,1.8,1.47,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 4:15,-2.93,20.3,-2.8,-3.5,-30.5,0.2,-0.9,1.8,1.47,1.34,0.0134,-27.7,-1490.229999,67
1/4/2023 4:16,-3.4,21.3,-2.9,-3.6,-30.6,0,-1,1.6,1.47,1.44,0.0144,-27.7,-1490.229999,72
1/4/2023 4:17,-3.6,28.2,-2.9,-3.6,-30.3,0.1,-1,1.7,1.47,1.44,0.0144,-27.4,-1474.090324,72
1/4/2023 4:18,-3.66,25.9,-2.9,-3.6,-30.5,0,-1,1.6,1.47,1.34,0.0134,-27.6,-1484.850107,67
1/4/2023 4:19,-2.86,32.7,-2.9,-3.6,-30.6,0,-1,1.7,1.37,1.34,0.0134,-27.7,-1490.229999,67
1/4/2023 4:20,-3.53,22.6,-2.9,-3.5,-30.6,0.1,-1,1.6,1.37,1.34,0.0134,-27.7,-1490.229999,67
1/4/2023 4:21,-4.53,19.7,-2.9,-3.6,-30.6,0,-1,1.7,1.37,1.44,0.0144,-27.7,-1490.229999,72
1/4/2023 4:22,-3.99,16.1,-2.9,-3.7,-30.8,0.1,-1,1.7,1.47,1.34,0.0134,-27.9,-1500.989782,67
1/4/2023 4:23,-2.2,21.8,-2.8,-3.6,-31,0.1,-1,1.7,1.37,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 4:24,-2.93,15.6,-2.8,-3.6,-30.8,0.1,-1,1.7,1.47,1.34,0.0134,-28,-1506.369674,67
1/4/2023 4:25,-1.86,22.6,-2.9,-3.6,-31,0.1,-1,1.7,1.37,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 4:26,-3.33,14.8,-2.9,-3.6,-31.2,0,-1,1.7,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 4:27,-2.73,12.9,-2.8,-3.6,-31.2,0.1,-1,1.7,1.47,1.34,0.0134,-28.4,-1527.889241,67
1/4/2023 4:28,-3,21.5,-2.8,-3.6,-31.4,0.1,-1,1.7,1.47,1.44,0.0144,-28.6,-1538.649024,72
1/4/2023 4:29,-3.26,25.8,-2.8,-3.5,-31.4,0.1,-1,1.7,1.47,1.44,0.0144,-28.6,-1538.649024,72
1/4/2023 4:30,-2.86,25.2,-2.9,-3.6,-31.3,0.1,-1,1.7,1.37,1.34,0.0134,-28.4,-1527.889241,67
1/4/2023 4:31,-2.8,24.5,-2.9,-3.6,-31.2,0.1,-1,1.7,1.47,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 4:32,-3.93,22.7,-2.9,-3.6,-31.2,0,-1,1.7,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 4:33,-4.66,26.6,-2.9,-3.6,-31.2,0,-1,1.7,1.47,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 4:34,-2,22.9,-2.8,-3.7,-30.9,0.1,-1,1.7,1.37,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 4:35,-4.86,29.2,-2.9,-3.6,-31.2,0,-1,1.7,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 4:36,-1.66,22.8,-2.9,-3.6,-31.3,0.1,-1,1.7,1.37,1.34,0.0134,-28.4,-1527.889241,67
1/4/2023 4:37,-2.86,33.8,-2.9,-3.6,-30.8,0.1,-1,1.7,1.37,1.34,0.0134,-27.9,-1500.989782,67
1/4/2023 4:38,-4.53,30.6,-2.9,-3.6,-30.5,0,-1,1.7,1.37,1.44,0.0144,-27.6,-1484.850107,72
1/4/2023 4:39,-3.66,23,-2.8,-3.6,-30.5,0.1,-1,1.7,1.37,1.34,0.0134,-27.7,-1490.229999,67
1/4/2023 4:40,-4.06,31.3,-2.9,-3.6,-30.6,0.1,-1,1.7,1.47,1.34,0.0134,-27.7,-1490.229999,67
1/4/2023 4:41,-3.99,22.8,-2.8,-3.6,-30.6,0.1,-1,1.7,1.47,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 4:42,-4.39,28.8,-2.8,-3.6,-30.6,0.1,-1,1.7,1.47,1.44,0.0144,-27.8,-1495.609891,72
1/4/2023 4:43,-3.73,31.3,-2.8,-3.6,-30.9,0.1,-1,1.7,1.37,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 4:44,-2.46,25.4,-2.9,-3.6,-31.1,0.1,-1,1.7,1.37,1.44,0.0144,-28.2,-1517.129457,72
1/4/2023 4:45,-3.93,24.4,-2.9,-3.6,-31.1,0.1,-1,1.8,1.37,1.44,0.0144,-28.2,-1517.129457,72
1/4/2023 4:46,-2.26,21.3,-2.8,-3.6,-31.1,0.1,-1,1.7,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 4:47,-3.53,35,-2.9,-3.6,-30.8,0.1,-1,1.7,1.37,1.34,0.0134,-27.9,-1500.989782,67
1/4/2023 4:48,-2.4,27.7,-2.8,-3.6,-30.6,0.1,-1,1.8,1.37,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 4:49,-3.6,20.1,-2.9,-3.6,-30.6,0.1,-1,1.7,1.37,1.34,0.0134,-27.7,-1490.229999,67
1/4/2023 4:50,-3.53,25.9,-2.9,-3.6,-30.7,0.1,-1,1.7,1.37,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 4:51,-3.06,26.7,-2.9,-3.6,-30.8,0.1,-1,1.7,1.37,1.34,0.0134,-27.9,-1500.989782,67
1/4/2023 4:52,-3.4,28.4,-2.9,-3.6,-30.7,0.1,-1,1.7,1.37,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 4:53,-4.06,32.3,-2.9,-3.6,-30.6,0.1,-1,1.7,1.47,1.44,0.0144,-27.7,-1490.229999,72
1/4/2023 4:54,-2.73,24.4,-2.9,-3.6,-30.6,0.1,-1,1.8,1.47,1.44,0.0144,-27.7,-1490.229999,72
1/4/2023 4:55,-5.86,25.6,-2.9,-3.6,-30.7,0.1,-1,1.8,1.47,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 4:56,-2.73,26,-2.9,-3.6,-30.6,0.1,-1,1.7,1.37,1.44,0.0144,-27.7,-1490.229999,72
1/4/2023 4:57,-4.06,25.9,-2.9,-3.6,-30.6,0.1,-1,1.8,1.37,1.34,0.0134,-27.7,-1490.229999,67
1/4/2023 4:58,-2.4,31.4,-2.9,-3.6,-30.5,0.1,-1,1.7,1.47,1.34,0.0134,-27.6,-1484.850107,67
1/4/2023 4:59,-3.13,26.4,-2.8,-3.6,-30.6,0.2,-1,1.8,1.47,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 5:00,-2.2,30.9,-3,-3.6,-31.1,0.1,-1,1.8,1.37,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 5:01,-2.2,21.8,-2.9,-3.6,-31.1,0.1,-1,1.8,1.37,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 5:02,-2.53,23.6,-2.8,-3.6,-30.8,0.2,-1,1.8,1.37,1.44,0.0144,-28,-1506.369674,72
1/4/2023 5:03,-3.2,27.4,-2.9,-3.7,-30.7,0.1,-1,1.8,1.47,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 5:04,-3.73,28.6,-2.9,-3.6,-30.6,0.2,-1,1.8,1.37,1.44,0.0144,-27.7,-1490.229999,72
1/4/2023 5:05,-2.13,28.4,-2.9,-3.6,-30.9,0.2,-1,1.8,1.47,1.34,0.0134,-28,-1506.369674,67
1/4/2023 5:06,-3.2,24.4,-2.9,-3.6,-30.8,0.2,-1,1.8,1.37,1.34,0.0134,-27.9,-1500.989782,67
1/4/2023 5:07,-2.73,25.7,-2.9,-3.6,-31.1,0.2,-1,1.8,1.37,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 5:08,-3.93,31,-2.9,-3.6,-31.2,0.1,-1,1.8,1.37,1.44,0.0144,-28.3,-1522.509349,72
1/4/2023 5:09,-2.26,24.7,-2.9,-3.6,-31.2,0.2,-1,1.8,1.47,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 5:10,-3.6,10.7,-2.9,-3.6,-31.2,0.2,-1,1.8,1.37,1.44,0.0144,-28.3,-1522.509349,72
1/4/2023 5:11,-4.19,31.8,-2.9,-3.6,-31.5,0.2,-1,1.8,1.37,1.44,0.0144,-28.6,-1538.649024,72
1/4/2023 5:12,-3.4,30,-2.9,-3.6,-31.7,0.2,-1,1.8,1.47,1.44,0.0144,-28.8,-1549.408807,72
1/4/2023 5:13,-3.79,19.5,-2.9,-3.6,-31.7,0.2,-1,1.8,1.47,1.44,0.0144,-28.8,-1549.408807,72
1/4/2023 5:14,-2.4,26,-2.9,-3.6,-31.5,0.2,-1,1.8,1.47,1.34,0.0134,-28.6,-1538.649024,67
1/4/2023 5:15,-3.99,26.6,-2.9,-3.7,-31.5,0,-1.1,1.6,1.37,1.44,0.0144,-28.6,-1538.649024,72
1/4/2023 5:16,-4.59,22.5,-3,-3.8,-31.2,0,-1.1,1.6,1.37,1.44,0.0144,-28.2,-1517.129457,72
1/4/2023 5:17,-2.8,24.2,-3,-3.8,-31.2,0,-1.1,1.6,1.47,1.44,0.0144,-28.2,-1517.129457,72
1/4/2023 5:18,-2.86,23.2,-3,-3.7,-31.3,0,-1.1,1.6,1.47,1.44,0.0144,-28.3,-1522.509349,72
1/4/2023 5:19,-3.46,27.7,-3,-3.7,-31.2,0,-1.1,1.6,1.37,1.34,0.0134,-28.2,-1517.129457,67
1/4/2023 5:20,-2.93,25.5,-3,-3.7,-30.8,0,-1.1,1.7,1.37,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 5:21,-2.13,24.3,-3,-3.7,-30.7,0,-1.1,1.6,1.47,1.34,0.0134,-27.7,-1490.229999,67
1/4/2023 5:22,-2.86,21.1,-3,-3.7,-30.7,0,-1.1,1.6,1.47,1.34,0.0134,-27.7,-1490.229999,67
1/4/2023 5:23,-3.26,23.4,-3,-3.7,-31.1,0,-1.1,1.6,1.37,1.34,0.0134,-28.1,-1511.749566,67
1/4/2023 5:24,-5.26,31.4,-3,-3.7,-31.6,0,-1.1,1.6,1.37,1.34,0.0134,-28.6,-1538.649024,67
1/4/2023 5:25,-4.86,28.2,-3,-3.7,-31.8,0,-1.1,1.6,1.47,1.44,0.0144,-28.8,-1549.408807,72
1/4/2023 5:26,-3.13,29.7,-3,-3.7,-31.9,0.1,-1.1,1.7,1.47,1.34,0.0134,-28.9,-1554.788699,67
1/4/2023 5:27,-3.73,25.5,-3.1,-3.7,-31.9,0,-1.1,1.6,1.37,1.34,0.0134,-28.8,-1549.408807,67
1/4/2023 5:28,-2.2,26.4,-3.1,-3.7,-31.8,0,-1.1,1.6,1.37,1.44,0.0144,-28.7,-1544.028916,72
1/4/2023 5:29,-2.2,28.9,-3,-3.7,-31.8,0,-1.1,1.7,1.37,1.44,0.0144,-28.8,-1549.408807,72
1/4/2023 5:30,-2.4,23.6,-3,-3.8,-31.7,0,-1.1,1.6,1.37,1.44,0.0144,-28.7,-1544.028916,72
1/4/2023 5:31,-3.4,25.4,-3,-3.8,-31.7,0,-1.1,1.7,1.37,1.34,0.0134,-28.7,-1544.028916,67
1/4/2023 5:32,-4.53,25.8,-3,-3.7,-31.7,0,-1.1,1.6,1.37,1.44,0.0144,-28.7,-1544.028916,72
1/4/2023 5:33,-3.66,25.8,-2.9,-3.8,-31.6,0,-1.1,1.7,1.37,1.44,0.0144,-28.7,-1544.028916,72
1/4/2023 5:34,-3.53,28.4,-3,-3.7,-31.5,0,-1.1,1.7,1.37,1.44,0.0144,-28.5,-1533.269132,72
1/4/2023 5:35,-2.4,19.5,-3,-3.7,-31.5,0,-1.1,1.7,1.37,1.34,0.0134,-28.5,-1533.269132,67
1/4/2023 5:36,-3.93,20.9,-3,-3.7,-31.7,0.1,-1.1,1.7,1.37,1.34,0.0134,-28.7,-1544.028916,67
1/4/2023 5:37,-5.66,26.5,-2.9,-3.8,-31.4,0,-1.1,1.7,1.47,1.34,0.0134,-28.5,-1533.269132,67
1/4/2023 5:38,-1.86,20.4,-3,-3.7,-30.8,0,-1.1,1.7,1.47,1.44,0.0144,-27.8,-1495.609891,72
1/4/2023 5:39,-3.4,23.6,-2.9,-3.7,-30.9,0.1,-1.1,1.7,1.47,1.44,0.0144,-28,-1506.369674,72
1/4/2023 5:40,-3.73,25.9,-2.9,-3.7,-31.1,0.1,-1.1,1.7,1.47,1.44,0.0144,-28.2,-1517.129457,72
1/4/2023 5:41,-3.66,30.1,-2.9,-3.7,-31.4,0.1,-1.1,1.7,1.37,1.44,0.0144,-28.5,-1533.269132,72
1/4/2023 5:42,-3.99,21.5,-2.9,-3.7,-31.3,0.1,-1.1,1.7,1.47,1.34,0.0134,-28.4,-1527.889241,67
1/4/2023 5:43,-5.13,26.8,-3,-3.7,-31.3,0.1,-1.1,1.7,1.37,1.44,0.0144,-28.3,-1522.509349,72
1/4/2023 5:44,-4.99,25.4,-2.9,-3.7,-31.1,0.1,-1.1,1.7,1.37,1.44,0.0144,-28.2,-1517.129457,72
1/4/2023 5:45,-1.93,27.9,-2.9,-3.7,-31.1,0.1,-1.1,1.7,1.47,1.44,0.0144,-28.2,-1517.129457,72
1/4/2023 5:46,-3.73,26.4,-2.9,-3.7,-30.8,0.1,-1.1,1.7,1.37,1.44,0.0144,-27.9,-1500.989782,72
1/4/2023 5:47,-2.53,30.2,-2.9,-3.7,-30.9,0.1,-1.1,1.7,1.47,1.44,0.0144,-28,-1506.369674,72
1/4/2023 5:48,-2.66,24.1,-2.8,-3.7,-30.8,0.1,-1.1,1.7,1.47,1.44,0.0144,-28,-1506.369674,72
1/4/2023 5:49,-5.73,24.1,-2.9,-3.7,-30.9,0.1,-1.1,1.7,1.37,1.34,0.0134,-28,-1506.369674,67
1/4/2023 5:50,-2.13,30.9,-3,-3.7,-30.8,0.1,-1.1,1.7,1.37,1.34,0.0134,-27.8,-1495.609891,67
1/4/2023 5:51,-2.86,28.9,-2.9,-3.7,-30.8,0.1,-1.1,1.8,1.47,1.44,0.0144,-27.9,-1500.989782,72
1/4/2023 5:52,-3.53,27,-2.9,-3.7,-30.9,0.2,-1.1,1.7,1.47,1.44,0.0144,-28,-1506.369674,72
1/4/2023 5:53,-4.33,28.2,-3,-3.7,-31.3,0.1,-1.1,1.8,1.37,1.44,0.0144,-28.3,-1522.509349,72
1/4/2023 5:54,-3.06,28.1,-2.9,-3.7,-31.6,0.1,-1.1,1.7,1.47,1.44,0.0144,-28.7,-1544.028916,72
1/4/2023 5:55,-2.93,26.4,-3,-3.6,-31.3,0.1,-1.1,1.7,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 5:56,-3.46,30.7,-2.9,-3.7,-31.2,0.1,-1.1,1.7,1.37,1.34,0.0134,-28.3,-1522.509349,67
1/4/2023 5:57,-2.8,20.3,-3,-3.8,-31.4,0,-1.2,1.6,1.37,1.44,0.0144,-28.4,-1527.889241,72
1/4/2023 5:58,-3,27.1,-3.1,-3.8,-31.7,0,-1.2,1.6,1.47,1.44,0.0144,-28.6,-1538.649024,72
1/4/2023 5:59,-3.46,26.6,-3.1,-3.8,-32,0,-1.2,1.6,1.47,1.44,0.0144,-28.9,-1554.788699,72
1/4/2023 6:00,-2.4,20.9,-3,-3.8,-32,0,-1.2,1.6,1.37,1.44,0.0144,-29,-1560.168591,72
1/4/2023 6:01,-2.4,31.2,-3,-3.7,-31.8,0,-1.2,1.6,1.37,1.34,0.0134,-28.8,-1549.408807,67
1/4/2023 6:02,-4.13,21.3,-2.8,-3.8,-31.6,0,-1.2,1.6,1.47,1.34,0.0134,-28.8,-1549.408807,67
1/4/2023 6:03,-3.46,27.5,-3,-3.7,-31.4,0,-1.2,1.6,1.47,1.44,0.0144,-28.4,-1527.889241,72
1/4/2023 6:04,-4.06,31.3,-3,-3.8,-31.6,0,-1.2,1.6,1.47,1.44,0.0144,-28.6,-1538.649024,72
1/4/2023 6:05,-2.53,30.3,-3.1,-3.8,-31.8,0,-1.2,1.6,1.37,1.34,0.0134,-28.7,-1544.028916,67
1/4/2023 6:06,-2.4,28,-3.1,-3.8,-32.1,0,-1.2,1.6,1.37,1.34,0.0134,-29,-1560.168591,67
1/4/2023 6:07,-3.99,24.5,-3,-3.8,-31.7,0,-1.2,1.6,1.47,1.44,0.0144,-28.7,-1544.028916,72
1/4/2023 6:08,-3.06,25,-3,-3.8,-30.9,0,-1.2,1.6,1.37,1.44,0.0144,-27.9,-1500.989782,72
1/4/2023 6:09,-2.33,25.6,-3,-3.7,-30.6,0,-1.2,1.6,1.47,1.34,0.0134,-27.6,-1484.850107,67
1/4/2023 6:10,-4.06,19.4,-3,-3.8,-30.5,0,-1.2,1.6,1.47,1.44,0.0144,-27.5,-1479.470215,72
1/4/2023 6:11,-2.86,21.6,-3,-3.8,-30.3,0,-1.2,1.6,1.37,1.34,0.0134,-27.3,-1468.710432,67
1/4/2023 6:12,-2.66,15.5,-3,-3.8,-30.1,0,-1.2,1.6,1.37,1.34,0.0134,-27.1,-1457.950649,67
1/4/2023 6:13,-2.46,18.6,-3,-3.8,-30,0,-1.2,1.6,1.47,1.44,0.0144,-27,-1452.570757,72
1/4/2023 6:14,-2.53,18.5,-2.9,-3.7,-30.2,0,-1.2,1.6,1.47,1.34,0.0134,-27.3,-1468.710432,67
1/4/2023 6:15,-2.8,16.7,-3,-3.7,-30.2,0,-1.2,1.6,1.37,1.34,0.0134,-27.2,-1463.33054,67
1/4/2023 6:16,-3.73,18.2,-3,-3.8,-30.3,0,-1.2,1.6,1.58,1.34,0.0134,-27.3,-1468.710432,67
1/4/2023 6:17,-2.6,15,-3.1,-3.8,-30.4,0,-1.2,1.6,1.47,1.34,0.0134,-27.3,-1468.710432,67
1/4/2023 6:18,-4.26,17.5,-3,-3.8,-30.4,0,-1.2,1.6,1.47,1.44,0.0144,-27.4,-1474.090324,72
1/4/2023 6:19,-3.4,9.74,-3,-3.8,-30.4,0,-1.2,1.6,1.47,1.44,0.0144,-27.4,-1474.090324,72
1/4/2023 6:20,-2.86,17.2,-3.1,-3.7,-30.3,0,-1.2,1.6,1.47,1.44,0.0144,-27.2,-1463.33054,72
1/4/2023 6:21,-2.93,23.8,-3,-3.8,-30.6,0,-1.2,1.6,1.47,1.34,0.0134,-27.6,-1484.850107,67
1/4/2023 6:22,-2.66,24.8,-3.1,-3.7,-30.5,0,-1.2,1.6,1.47,1.34,0.0134,-27.4,-1474.090324,67
1/4/2023 6:23,-3.26,26.9,-3,-3.8,-30.5,0,-1.2,1.6,1.47,1.44,0.0144,-27.5,-1479.470215,72
1/4/2023 6:24,-4.59,32.1,-3,-3.8,-30.5,0,-1.2,1.6,1.47,1.44,0.0144,-27.5,-1479.470215,72
1/4/2023 6:25,-3.66,17.7,-3,-3.8,-30.8,0,-1.2,1.7,1.37,1.44,0.0144,-27.8,-1495.609891,72
