"File name","WAVE0001.CSV","V 1.11"
"Title comment",""
"Trigger Time","23-04-15 13:07:39"
"Ch","Mode","Range","Comment","Scaling","Ratio","Offset"
"CH-1","Voltage","100mV","","On"," 1.33150E+04"," 0.00000E+00"
"CH-2","Voltage","100mV","","On"," 1.39080E+04"," 0.00000E+00"
"CH-3","Tc","2000 C","","Off","-","-"
"CH-4","Tc","2000 C","","Off","-","-"
"CH-5","Tc","2000 C","","Off","-","-"
"CH-6","Tc","2000 C","","Off","-","-"
"CH-7","Tc","2000 C","","Off","-","-"
"CH-8","Tc","2000 C","","Off","-","-"
"CH-9","Voltage","100mV","","On"," 2.10080E+04"," 0.00000E+00"
"CH-10","Voltage","100mV","","On"," 2.05760E+04"," 0.00000E+00"
"Time","CH-1[W/m^2]","CH-2[W/m^2]","CH-3[C]","CH-4[C]","CH-5[C]","CH-6[C]","CH-7[C]","CH-8[C]","CH-9[W/m^2]","CH-10[W/m^2]","Event",
 3.793800000E+05,-1.39807E+00, 9.10974E+00, 1.37000E+01, 1.43000E+01,-3.00000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 5.25200E-01, 6.17280E-01,0,
 3.794400000E+05,-1.46465E+00, 7.64940E+00, 1.37000E+01, 1.43000E+01,-3.30000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 5.25200E-01, 6.17280E-01,0,
 3.795000000E+05,-1.93067E+00, 1.40471E+01, 1.36000E+01, 1.43000E+01,-2.80000E+00, 1.34000E+01, 1.72000E+01, 1.29000E+01, 6.30240E-01, 5.14400E-01,0,
 3.795600000E+05,-1.46465E+00, 1.95407E+01, 1.37000E+01, 1.43000E+01,-2.80000E+00, 1.34000E+01, 1.72000E+01, 1.29000E+01, 5.25200E-01, 5.14400E-01,0,
 3.796200000E+05,-1.13177E+00, 1.38385E+01, 1.37000E+01, 1.43000E+01,-2.80000E+00, 1.34000E+01, 1.72000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.796800000E+05,-1.13177E+00, 1.38385E+01, 1.37000E+01, 1.43000E+01,-2.80000E+00, 1.34000E+01, 1.72000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.797400000E+05,-1.26492E+00, 2.10011E+01, 1.37000E+01, 1.43000E+01,-2.70000E+00, 1.34000E+01, 1.72000E+01, 1.29000E+01, 6.30240E-01, 5.14400E-01,0,
 3.798000000E+05,-1.93067E+00, 1.49511E+01, 1.37000E+01, 1.43000E+01,-1.90000E+00, 1.34000E+01, 1.72000E+01, 1.29000E+01, 6.30240E-01, 5.14400E-01,0,
 3.798600000E+05,-1.39807E+00, 1.57856E+01, 1.37000E+01, 1.43000E+01,-1.70000E+00, 1.34000E+01, 1.72000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.799200000E+05,-1.53122E+00, 1.01528E+01, 1.36000E+01, 1.42000E+01,-2.10000E+00, 1.34000E+01, 1.71000E+01, 1.28000E+01, 6.30240E-01, 5.14400E-01,0,
 3.799800000E+05,-1.19835E+00, 1.97494E+01, 1.36000E+01, 1.42000E+01,-2.40000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.800400000E+05,-1.19835E+00, 1.60637E+01, 1.36000E+01, 1.42000E+01,-2.60000E+00, 1.33000E+01, 1.71000E+01, 1.28000E+01, 5.25200E-01, 5.14400E-01,0,
 3.801000000E+05,-1.53122E+00, 1.52988E+01, 1.36000E+01, 1.42000E+01,-2.70000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 5.25200E-01, 5.14400E-01,0,
 3.801600000E+05,-1.19835E+00, 8.34480E+00, 1.36000E+01, 1.42000E+01,-2.60000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.802200000E+05,-2.13040E+00, 7.99710E+00, 1.36000E+01, 1.42000E+01,-2.70000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.802800000E+05,-1.73095E+00, 1.30735E+01, 1.36000E+01, 1.42000E+01,-2.60000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.803400000E+05,-2.13040E+00, 1.57160E+01, 1.36000E+01, 1.42000E+01,-2.90000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.804000000E+05,-1.73095E+00, 1.39775E+01, 1.36000E+01, 1.42000E+01,-2.90000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 5.25200E-01, 5.14400E-01,0,
 3.804600000E+05,-2.19697E+00, 1.46729E+01, 1.36000E+01, 1.42000E+01,-3.20000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 5.25200E-01, 6.17280E-01,0,
 3.805200000E+05,-1.39807E+00, 2.28091E+01, 1.36000E+01, 1.42000E+01,-3.60000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.805800000E+05,-2.06382E+00, 1.50902E+01, 1.36000E+01, 1.42000E+01,-3.10000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.806400000E+05,-2.26355E+00, 1.58551E+01, 1.36000E+01, 1.42000E+01,-2.10000E+00, 1.34000E+01, 1.71000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.807000000E+05,-1.66437E+00, 2.27396E+01, 1.35000E+01, 1.41000E+01,-2.40000E+00, 1.33000E+01, 1.70000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.807600000E+05,-1.73095E+00, 1.68982E+01, 1.35000E+01, 1.41000E+01,-2.10000E+00, 1.33000E+01, 1.70000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.808200000E+05,-1.19835E+00, 1.71068E+01, 1.36000E+01, 1.42000E+01,-2.00000E+00, 1.33000E+01, 1.70000E+01, 1.29000E+01, 6.30240E-01, 5.14400E-01,0,
 3.808800000E+05,-1.93067E+00, 1.81499E+01, 1.35000E+01, 1.41000E+01,-2.40000E+00, 1.33000E+01, 1.70000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.809400000E+05,-2.13040E+00, 1.13350E+01, 1.35000E+01, 1.41000E+01,-2.60000E+00, 1.34000E+01, 1.70000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.810000000E+05,-1.33150E+00, 1.41166E+01, 1.35000E+01, 1.41000E+01,-1.70000E+00, 1.33000E+01, 1.70000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.810600000E+05,-1.59780E+00, 9.45744E+00, 1.35000E+01, 1.42000E+01,-1.80000E+00, 1.33000E+01, 1.70000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.811200000E+05,-1.33150E+00, 1.63419E+01, 1.35000E+01, 1.41000E+01,-2.00000E+00, 1.33000E+01, 1.70000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.811800000E+05,-1.79752E+00, 1.10569E+01, 1.36000E+01, 1.41000E+01,-2.00000E+00, 1.33000E+01, 1.70000E+01, 1.29000E+01, 6.30240E-01, 5.14400E-01,0,
 3.812400000E+05,-1.53122E+00, 1.21000E+01, 1.36000E+01, 1.41000E+01,-1.60000E+00, 1.34000E+01, 1.70000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.813000000E+05,-1.86410E+00, 1.33517E+01, 1.35000E+01, 1.41000E+01,-1.80000E+00, 1.34000E+01, 1.70000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.813600000E+05,-1.86410E+00, 1.05005E+01, 1.36000E+01, 1.42000E+01,-1.80000E+00, 1.34000E+01, 1.70000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.814200000E+05,-1.39807E+00, 1.70373E+01, 1.35000E+01, 1.42000E+01,-2.00000E+00, 1.33000E+01, 1.70000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.814800000E+05,-1.86410E+00, 1.42557E+01, 1.35000E+01, 1.41000E+01,-2.20000E+00, 1.34000E+01, 1.70000E+01, 1.29000E+01, 5.25200E-01, 6.17280E-01,0,
 3.815400000E+05,-1.13177E+00, 1.52988E+01, 1.34000E+01, 1.41000E+01,-2.40000E+00, 1.32000E+01, 1.69000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.816000000E+05,-1.53122E+00, 1.11959E+01, 1.34000E+01, 1.40000E+01,-1.90000E+00, 1.32000E+01, 1.69000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.816600000E+05,-1.39807E+00, 1.71764E+01, 1.35000E+01, 1.40000E+01,-2.30000E+00, 1.32000E+01, 1.69000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.817200000E+05,-1.86410E+00, 1.62028E+01, 1.35000E+01, 1.40000E+01,-2.40000E+00, 1.33000E+01, 1.69000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.817800000E+05,-1.66437E+00, 1.90540E+01, 1.35000E+01, 1.40000E+01,-2.00000E+00, 1.33000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.818400000E+05,-1.33150E+00, 1.55770E+01, 1.34000E+01, 1.40000E+01,-1.90000E+00, 1.33000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.819000000E+05,-2.26355E+00, 1.26563E+01, 1.34000E+01, 1.40000E+01,-2.00000E+00, 1.33000E+01, 1.69000E+01, 1.28000E+01, 5.25200E-01, 5.14400E-01,0,
 3.819600000E+05,-2.46327E+00, 1.66896E+01, 1.34000E+01, 1.40000E+01,-2.50000E+00, 1.33000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.820200000E+05,-1.53122E+00, 2.01666E+01, 1.34000E+01, 1.40000E+01,-2.60000E+00, 1.33000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.820800000E+05,-1.59780E+00, 1.92626E+01, 1.34000E+01, 1.40000E+01,-2.70000E+00, 1.32000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.821400000E+05,-1.19835E+00, 1.25867E+01, 1.34000E+01, 1.40000E+01,-2.20000E+00, 1.32000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.822000000E+05,-2.46327E+00, 1.40471E+01, 1.34000E+01, 1.40000E+01,-2.10000E+00, 1.33000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.822600000E+05,-1.06520E+00, 1.55074E+01, 1.34000E+01, 1.40000E+01,-1.90000E+00, 1.32000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.823200000E+05,-2.66300E+00, 2.10011E+01, 1.35000E+01, 1.40000E+01,-2.00000E+00, 1.32000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.823800000E+05,-1.73095E+00, 1.77327E+01, 1.34000E+01, 1.40000E+01,-2.20000E+00, 1.33000E+01, 1.69000E+01, 1.29000E+01, 5.25200E-01, 5.14400E-01,0,
 3.824400000E+05,-1.66437E+00, 8.20572E+00, 1.33000E+01, 1.39000E+01,-2.50000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.825000000E+05,-1.13177E+00, 1.27258E+01, 1.33000E+01, 1.40000E+01,-2.50000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.825600000E+05,-1.39807E+00, 1.21695E+01, 1.33000E+01, 1.40000E+01,-2.00000E+00, 1.32000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.826200000E+05,-1.79752E+00, 1.68982E+01, 1.34000E+01, 1.39000E+01,-2.10000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 5.14400E-01,0,
 3.826800000E+05,-1.26492E+00, 2.17660E+01, 1.34000E+01, 1.39000E+01,-2.50000E+00, 1.32000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.827400000E+05,-1.53122E+00, 2.33654E+01, 1.33000E+01, 1.39000E+01,-2.60000E+00, 1.32000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.828000000E+05,-1.39807E+00, 1.22390E+01, 1.33000E+01, 1.39000E+01,-2.30000E+00, 1.32000E+01, 1.68000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.828600000E+05,-2.26355E+00, 1.61333E+01, 1.33000E+01, 1.39000E+01,-2.70000E+00, 1.32000E+01, 1.69000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.829200000E+05,-1.53122E+00, 1.68287E+01, 1.34000E+01, 1.40000E+01,-2.20000E+00, 1.32000E+01, 1.68000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.829800000E+05,-1.59780E+00, 1.42557E+01, 1.33000E+01, 1.39000E+01,-2.00000E+00, 1.32000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.830400000E+05,-1.59780E+00, 8.83158E+00, 1.34000E+01, 1.40000E+01,-2.40000E+00, 1.32000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.831000000E+05,-1.19835E+00, 2.12792E+01, 1.33000E+01, 1.40000E+01,-2.50000E+00, 1.32000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.831600000E+05,-1.19835E+00, 1.11959E+01, 1.34000E+01, 1.39000E+01,-2.70000E+00, 1.32000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.832200000E+05,-1.33150E+00, 1.87758E+01, 1.33000E+01, 1.39000E+01,-3.00000E+00, 1.32000E+01, 1.69000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.832800000E+05,-1.26492E+00, 2.42695E+01, 1.33000E+01, 1.38000E+01,-3.00000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.833400000E+05,-2.19697E+00, 1.95407E+01, 1.33000E+01, 1.38000E+01,-2.60000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.834000000E+05,-1.46465E+00, 2.07229E+01, 1.32000E+01, 1.39000E+01,-2.50000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.834600000E+05,-1.39807E+00, 1.23781E+01, 1.33000E+01, 1.38000E+01,-2.70000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.835200000E+05,-1.13177E+00, 1.55770E+01, 1.32000E+01, 1.38000E+01,-2.40000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.835800000E+05,-1.19835E+00, 1.62724E+01, 1.32000E+01, 1.39000E+01,-2.30000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.836400000E+05,-1.53122E+00, 2.07229E+01, 1.32000E+01, 1.38000E+01,-2.20000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.837000000E+05,-1.66437E+00, 1.62724E+01, 1.33000E+01, 1.38000E+01,-2.40000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.837600000E+05,-1.66437E+00, 1.17523E+01, 1.33000E+01, 1.39000E+01,-2.20000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.838200000E+05,-1.26492E+00, 1.53683E+01, 1.33000E+01, 1.38000E+01,-2.10000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.838800000E+05,-9.32050E-01, 1.03615E+01, 1.33000E+01, 1.39000E+01,-2.10000E+00, 1.31000E+01, 1.68000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.839400000E+05,-1.93067E+00, 1.82890E+01, 1.33000E+01, 1.38000E+01,-2.30000E+00, 1.32000E+01, 1.68000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.840000000E+05,-1.79752E+00, 1.45339E+01, 1.33000E+01, 1.39000E+01,-2.20000E+00, 1.32000E+01, 1.68000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.840600000E+05,-1.39807E+00, 1.54379E+01, 1.33000E+01, 1.39000E+01,-2.10000E+00, 1.31000E+01, 1.68000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.841200000E+05,-1.59780E+00, 1.98884E+01, 1.33000E+01, 1.39000E+01,-2.20000E+00, 1.32000E+01, 1.68000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.841800000E+05,-1.79752E+00, 1.84976E+01, 1.32000E+01, 1.38000E+01,-2.60000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.842400000E+05,-1.33150E+00, 1.30040E+01, 1.32000E+01, 1.38000E+01,-2.40000E+00, 1.31000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.843000000E+05,-2.19697E+00, 2.23919E+01, 1.32000E+01, 1.38000E+01,-2.10000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.843600000E+05,-1.26492E+00, 1.87063E+01, 1.32000E+01, 1.37000E+01,-2.20000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.844200000E+05,-2.39670E+00, 1.74545E+01, 1.32000E+01, 1.37000E+01,-2.20000E+00, 1.31000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.844800000E+05,-1.59780E+00, 1.27258E+01, 1.32000E+01, 1.38000E+01,-2.10000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.845400000E+05,-1.13177E+00, 1.65505E+01, 1.32000E+01, 1.38000E+01,-2.10000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.846000000E+05,-1.39807E+00, 1.43252E+01, 1.32000E+01, 1.38000E+01,-2.20000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.846600000E+05,-1.86410E+00, 1.50902E+01, 1.32000E+01, 1.38000E+01,-2.20000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.847200000E+05,-1.59780E+00, 1.47425E+01, 1.32000E+01, 1.38000E+01,-2.10000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.847800000E+05,-1.33150E+00, 1.75936E+01, 1.32000E+01, 1.37000E+01,-2.20000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.848400000E+05,-1.39807E+00, 1.96103E+01, 1.32000E+01, 1.38000E+01,-2.40000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.849000000E+05,-1.39807E+00, 1.46729E+01, 1.32000E+01, 1.38000E+01,-2.20000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.849600000E+05,-1.06520E+00, 1.71764E+01, 1.32000E+01, 1.38000E+01,-2.50000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.850200000E+05,-1.19835E+00, 1.85672E+01, 1.32000E+01, 1.38000E+01,-2.60000E+00, 1.30000E+01, 1.67000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.850800000E+05,-1.33150E+00, 8.90112E+00, 1.31000E+01, 1.38000E+01,-2.90000E+00, 1.30000E+01, 1.67000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.851400000E+05,-1.53122E+00, 1.77327E+01, 1.32000E+01, 1.37000E+01,-2.60000E+00, 1.30000E+01, 1.67000E+01, 1.29000E+01, 6.30240E-01, 6.17280E-01,0,
 3.852000000E+05,-2.39670E+00, 2.07925E+01, 1.31000E+01, 1.37000E+01,-2.20000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.852600000E+05,-1.39807E+00, 1.41862E+01, 1.31000E+01, 1.37000E+01,-2.20000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.853200000E+05,-2.59642E+00, 1.63419E+01, 1.30000E+01, 1.36000E+01,-2.20000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.853800000E+05,-1.79752E+00, 1.31431E+01, 1.30000E+01, 1.37000E+01,-2.30000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.854400000E+05,-1.53122E+00, 1.52293E+01, 1.31000E+01, 1.36000E+01,-2.40000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 7.35280E-01, 6.17280E-01,0,
 3.855000000E+05,-1.26492E+00, 1.35603E+01, 1.31000E+01, 1.37000E+01,-2.60000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.855600000E+05,-1.59780E+00, 2.25310E+01, 1.30000E+01, 1.36000E+01,-2.50000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.856200000E+05,-2.19697E+00, 1.66201E+01, 1.31000E+01, 1.36000E+01,-2.70000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.856800000E+05,-2.13040E+00, 1.41166E+01, 1.31000E+01, 1.36000E+01,-2.60000E+00, 1.30000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.857400000E+05,-1.26492E+00, 1.50902E+01, 1.30000E+01, 1.37000E+01,-2.60000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 7.35280E-01, 6.17280E-01,0,
 3.858000000E+05,-1.59780E+00, 1.94017E+01, 1.30000E+01, 1.36000E+01,-2.70000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.858600000E+05,-1.06520E+00, 7.09308E+00, 1.30000E+01, 1.37000E+01,-2.80000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.859200000E+05,-1.39807E+00, 1.68287E+01, 1.30000E+01, 1.37000E+01,-2.70000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.859800000E+05,-1.93067E+00, 1.39775E+01, 1.30000E+01, 1.37000E+01,-2.70000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.860400000E+05,-1.99725E+00, 1.72459E+01, 1.30000E+01, 1.36000E+01,-2.80000E+00, 1.30000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.861000000E+05,-1.39807E+00, 1.95407E+01, 1.30000E+01, 1.36000E+01,-3.00000E+00, 1.29000E+01, 1.66000E+01, 1.29000E+01, 6.30240E-01, 5.14400E-01,0,
 3.861600000E+05,-1.79752E+00, 1.96798E+01, 1.29000E+01, 1.36000E+01,-2.80000E+00, 1.28000E+01, 1.65000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.862200000E+05,-1.86410E+00, 1.32126E+01, 1.29000E+01, 1.35000E+01,-2.80000E+00, 1.28000E+01, 1.65000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.862800000E+05,-1.59780E+00, 2.15574E+01, 1.29000E+01, 1.35000E+01,-3.00000E+00, 1.29000E+01, 1.65000E+01, 1.27000E+01, 6.30240E-01, 5.14400E-01,0,
 3.863400000E+05,-1.39807E+00, 1.12655E+01, 1.30000E+01, 1.35000E+01,-2.90000E+00, 1.28000E+01, 1.65000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.864000000E+05,-1.86410E+00, 1.75241E+01, 1.29000E+01, 1.36000E+01,-3.00000E+00, 1.28000E+01, 1.65000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.864600000E+05,-1.19835E+00, 1.63419E+01, 1.30000E+01, 1.35000E+01,-3.20000E+00, 1.28000E+01, 1.65000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.865200000E+05,-1.86410E+00, 1.80804E+01, 1.30000E+01, 1.35000E+01,-2.80000E+00, 1.29000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.865800000E+05,-1.66437E+00, 1.57160E+01, 1.30000E+01, 1.36000E+01,-2.80000E+00, 1.29000E+01, 1.65000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.866400000E+05,-1.33150E+00, 1.30040E+01, 1.30000E+01, 1.35000E+01,-2.90000E+00, 1.29000E+01, 1.65000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.867000000E+05,-1.46465E+00, 1.39080E+01, 1.29000E+01, 1.35000E+01,-3.40000E+00, 1.28000E+01, 1.66000E+01, 1.28000E+01, 7.35280E-01, 6.17280E-01,0,
 3.867600000E+05,-1.19835E+00, 1.73850E+01, 1.29000E+01, 1.35000E+01,-3.70000E+00, 1.28000E+01, 1.65000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.868200000E+05,-1.59780E+00, 1.87758E+01, 1.30000E+01, 1.35000E+01,-3.90000E+00, 1.28000E+01, 1.66000E+01, 1.28000E+01, 7.35280E-01, 6.17280E-01,0,
 3.868800000E+05,-1.26492E+00, 2.16965E+01, 1.29000E+01, 1.35000E+01,-3.50000E+00, 1.28000E+01, 1.65000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.869400000E+05,-1.86410E+00, 1.61333E+01, 1.29000E+01, 1.35000E+01,-3.60000E+00, 1.28000E+01, 1.65000E+01, 1.28000E+01, 5.25200E-01, 6.17280E-01,0,
 3.870000000E+05,-1.33150E+00, 1.73155E+01, 1.30000E+01, 1.35000E+01,-3.70000E+00, 1.28000E+01, 1.66000E+01, 1.28000E+01, 6.30240E-01, 6.17280E-01,0,
 3.870600000E+05,-1.39807E+00, 1.71764E+01, 1.28000E+01, 1.34000E+01,-3.30000E+00, 1.27000E+01, 1.64000E+01, 1.27000E+01, 6.30240E-01, 6.17280E-01,0,
 3.871200000E+05,-1.33150E+00, 1.36994E+01, 1.29000E+01, 1.34000E+01,-3.30000E+00, 1.27000E+01, 1.64000E+01, 1.28000E+01, 7.35280E-01, 6.17280E-01,0,
 3.871800000E+05,-9.98625E-01, 1.92626E+01, 1.29000E+01, 1.34000E+01,-3.20000E+00, 1.27000E+01, 1.64000E+01, 1.27000E+01, 6.30240E-01, 7.20160E-01,0,
